cod_produto,cod_categoria,ean,nome_produto,setor_gerenciado,setor_produto,sub_categoria,segmento,sub_segmento,fabricante,fabricante_varejista,marca,marca_verejista,marca_res,marca_detalhada,atributo,embalagem,unid_medida,tamanho_produto,tamanho_medida,tamanho_range,se_oferta,qtd_itens,dcr_oferta,desc_a,desc_b,desc_c,desc_d,desc_e,desc_f,desc_g,desc_h
7891035325625,7,7891035325625,PURIF.BOM AR AERO TALCO 360ML E.ECON.,,TALCO,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,TALCO,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,PROMOCIONAL,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035329098,7,7891035329098,PURIFICADOR BOM AR AERO LIFE SCENTS LAV.360ML,,ALGODAO DOCE,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,SEM FRAGRANCIA,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035329142,7,7891035329142,PURIFICADOR BOM AR AERO LIFE SCENTS CACH.360ML,,FRESCOR CACHOEIRA,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,SEM FRAGRANCIA,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035532108,7,7891035532108,BOM AR AIR WICK FRESH SACHET CHEIRINHO DE LAVANDA AP 3G 7891035532108,,LAVANDA,FUNCIONAL,SACHE,NORMAL,RECKITT,T. RECKITT,AIR WICK,T. RECKITT,AIR WICK,AIR WICK SACHE,0,REFIL,G,3.0,3G,ATE 120G,NORMAL,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048313734,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035534003,7,7891035534003,PURIF.AERO BOM AR 360ML JASMIM,,JASMIN,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,0,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035534065,7,7891035534065,OE BOM AR AIR WC CHEIRINHO DE LIMP AERO360ML/302G+20%GTS72ML 7891035534065,,CHEIRINHO LIMPEZA,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,,,ML,360.0,360ML,DE 250ML A 500ML,,1.0,PROMOCIONAL,PRODUTO NIELSEN,P000000000002015449000000000000048091791,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035534072,7,7891035534072,PURIF.AERO BOM AR 360ML CHEIRINHO DE LIMPEZA,,CHEIRINHO LIMPEZA,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,0,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,PROMOCIONAL,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035534102,7,7891035534102,BOM AR AIR WICK COLOURS OF NATURE AZUL CORAL AERO 360ML/302G 7891035534102,,AZUL CORAL,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,,,ML,360.0,360ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048442504,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035534409,7,7891035534409,BOM AR AIR WICK VOYAGE AMAZONAS FLORES TROP AERO 360ML/302G 7891035534409,,ROSA TROPICAL,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,,,ML,360.0,360ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048059313,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035534447,7,7891035534447,BOM AR AIR WICK COLOURS OF NATURE FLOR BAUNI BCA 360ML/302G 7891035534447,,BAUNILHA BRANCA,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,,,ML,360.0,360ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048805233,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035534508,7,7891035534508,PURIF.AERO BOM AR 360ML LAVANDA,,LAVANDA,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,LAVANDA,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035536700,7,7891035536700,PURIF.AERO BOM AR AR FRESCO,,FRESCOR DO CAMPO,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,0,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,REGULAR,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035537004,7,7891035537004,BOM AR BOTAN CASC AERO 440 ML 7891035537004,,BOTAM,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,,,ML,440.0,440ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048955790,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035537707,7,7891035537707,BOM AR AIR WICK CEDRO & LARANJA AERO 302G/360ML 7891035537707,,CEDRO E LARANJA,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,,,ML,360.0,360ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048458460,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035537806,7,7891035537806,BOM AR DUPLA ACAO COZINHA AERO 400 ML 7891035537806,,DUPLA ACAO,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,,,ML,400.0,400ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048559120,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035537905,7,7891035537905,PURIF.AERO BOM AR 360ML CH.TALCO,,TALCO,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,0,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035537929,7,7891035537929,BOM AR AIR WICK CHEIRINHO DE TALCO AERO 360 ML 7891035537929,,TALCO,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,TALCO,,ML,360.0,360ML,DE 251 A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000048053501,REGULAR,REGULAR,"R$ 12,01 à R$ 17,00",,BETTER,
7891035537936,7,7891035537936,PURIFICADOR AIR WICK CHEIRINHO DE TALCO 360ML/265G+25%GTS 90,,TALCO,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,CHEIRINHO DE TALCO,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,DESC 25%,1.0,PROMOCIONAL,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035537943,7,7891035537943,PURIF.AERO BOM AR 360ML LAV.GTS.20%,,LAVANDA,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,0,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,PROMOCIONAL,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035537950,7,7891035537950,PURIFICADOR AR BOM AR AIR WICK 6X1 OCEANO TRO 360 ML,,OCEANO TROPICAL,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,OCEANO TROPICAL,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035537974,7,7891035537974,PURIFICADOR AR BOM AR AIR WICK 6X1 CHUVA DE P 360 ML,,CHUVA DE PETALAS,FUNCIONAL,AEROSOL,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,CHUVA DE PETALAS,AEROSOL,ML,360.0,360ML,DE 250ML A 500ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035538919,7,7891035538919,DESODOR.BOM AR CLICK SPRAY RF.12ML ODOR STOP,,JASMIN,FUNCIONAL,CLICK SPRAY,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,0,REFIL,ML,12.0,12ML,ATE 120ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539039,7,7891035539039,PURIFICADOR BOM AR A. WICK SPRAY CHEIR LIMP AEROREF 12ML,,CHEIRINHO LIMPEZA,FUNCIONAL,CLICK SPRAY,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,CHEIRINHO DE LIMPEZA,REFIL,ML,12.0,12ML,ATE 120ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539206,7,7891035539206,PURIFICADOR BOM AR COL OF NATUR ERV DC VERDE RF CLICK 12ML,,FRESCOR DO CAMPO,FUNCIONAL,CLICK SPRAY,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,FRESCOR DO CAMPO,REFIL,ML,12.0,12ML,ATE 120ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539305,7,7891035539305,BOM AR AIRWICK VOYAGE TULI HOLAND CLICK SPRAY AERO REF 12 ML 7891035539305,,TULIPAS HOLANDESAS,FUNCIONAL,CLICK SPRAY,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048010696,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539404,7,7891035539404,DESODOR.BOM AR CLICK SPRAY AP. 12ML CHEIRINHO TALC,,TALCO,FUNCIONAL,CLICK SPRAY,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,0,APARELHO,ML,12.0,12ML,ATE 120ML,NORMAL,1.0,REGULAR,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035539411,7,7891035539411,OE BOM AR CLICK SP CHEIRINHO DE TALCO AERO RF 12ML C/AP GTS 7891035539411,,TALCO,FUNCIONAL,CLICK SPRAY,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,PROMOCIONAL,PRODUTO NIELSEN,P000000000002015449000000000000048097234,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539459,7,7891035539459,BOM AR AIR WICK VOYAGE SERRA GAUCHA ACON CLICK SPRA REF 12ML 7891035539459,,BAUNILHA BRANCA,FUNCIONAL,CLICK SPRAY,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048543747,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539503,7,7891035539503,DESODOR.BOM AR CLICK SPRAY RF.12ML CHEIRINHO TALCO,,TALCO,FUNCIONAL,CLICK SPRAY,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,0,REFIL,ML,12.0,12ML,ATE 120ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539527,7,7891035539527,DESODOR.BOM AR CLICK RF LV3 PG2 LAVANDA,,LAVANDA,FUNCIONAL,CLICK SPRAY,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,LAVANDA,REFIL,ML,12.0,12ML,ATE 120ML,NORMAL,3.0,PROMOCIONAL,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035539572,7,7891035539572,PURIFICADOR AR BOM AR AIRWICK CLICK SPRAY OCE 12 ML,,OCEANO TROPICAL,FUNCIONAL,CLICK SPRAY,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,FLOR DE BAUNILHA,REFIL,ML,12.0,12ML,ATE 120ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539589,7,7891035539589,BOM AR AIRWICKCLISPR BRITTO COLLECT REF CITRUS REF 12ML 7891035539589,,CITRUS,FUNCIONAL,CLICK SPRAY,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048614151,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539596,7,7891035539596,PURIFICADOR AR BOM AR AIRWICK CLICK SPRAY CHU 12 ML,,CHUVA DE PETALAS,FUNCIONAL,CLICK SPRAY,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,CHUVA DE PETALAS,REFIL,ML,12.0,12ML,ATE 120ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539602,7,7891035539602,DESODOR.BOM AR CLICK SPRAY AP. 12ML LAVANDA,,LAVANDA,FUNCIONAL,CLICK SPRAY,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,LAVANDA,APARELHO,ML,12.0,12ML,ATE 120ML,NORMAL,2.0,REGULAR,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035539619,7,7891035539619,DESODOR.BOM AR SPRAY RF 12ML GTS AP LAVANDA,,LAVANDA,FUNCIONAL,CLICK SPRAY,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,LAVANDA,APARELHO,ML,12.0,12ML,ATE 120ML,NORMAL,2.0,PROMOCIONAL,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539626,7,7891035539626,BOM AR AIR WICK FRESH MATIC PAPAYA&MANGA REF 250ML 7891035539626,,PAPAYA E MANGA,FUNCIONAL,AEROSOL,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049021657,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539633,7,7891035539633,BOM AR AIR WICK FRESH MATIC MAGNOLIA&FLOR CEREJA REF250M 7891035539633,,MAGNOLIA E FLOR DE C,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048672496,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539640,7,7891035539640,OE BOM AR(INCL AIR WICK)CLICK SPR LAV AERO REF 12ML C/20%GTS 7891035539640,,LAVANDA,FUNCIONAL,CLICK SPRAY,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,PROMOCIONAL,PRODUTO NIELSEN,P000000000002015449000000000000048364900,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539701,7,7891035539701,DESODOR.BOM AR CLICK SPRAY RF.12ML LAVANDA,,LAVANDA,FUNCIONAL,CLICK SPRAY,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR CLICK SPRAY,LAVANDA,REFIL,ML,12.0,12ML,ATE 120ML,NORMAL,1.0,REGULAR,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035539756,7,7891035539756,OE BOM AR A.WIC FRESH. AZUL CORAL APAR+REF 250ML/175G 50%DES 7891035539756,,AZUL CORAL,SENSORIAL,AUTOMATICO,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,,,ML,250.0,250ML,DE 120ML A 250ML,,2.0,PROMOCIONAL,PRODUTO NIELSEN,P000000000002015449000000000000048298379,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539763,7,7891035539763,BOM AR A.WIC FRESH MATIC COLOURS OF NATU AZUL CORAL RF 250ML 7891035539763,,AZUL CORAL REFIL,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048692829,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539862,7,7891035539862,BOM AR AIR WICK FRESH MATIC CHEIRINHO LIMP ED.ESP.RF 250 0000000789103553986,,CHEIRINHO LIMPEZA,FUNCIONAL,AEROSOL,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AEROSOL,0,REFIL,ML,250.0,250ML,DE 120ML A 250ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539886,7,7891035539886,BOM AR A.WIC FRESHMATIC COLOURS OF NATU ERV DOC VER RF 250ML 7891035539886,,ERVA DOCE,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049023937,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539893,7,7891035539893,BOM AR AIR WICK FRESH MATIC FRESH WATERS SPRAY RF 250ML/175G 7891035539893,,FRESH WATERS,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,,,ML,250.0,250ML,DE 120ML A 250ML,,2.0,PROMOCIONAL,PRODUTO NIELSEN,P000000000002015449000000000000048208300,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539923,7,7891035539923,BOM AR AIR WICK FRESH MATIC LAVANDA AUTO SP AP250ML/180G 7891035539923,,LAVANDA,SENSORIAL,AUTOMATICO,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048426520,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539930,7,7891035539930,PURIF.AERO BOM AR FRESHMATIC RF. CITRUS,,CITRUS,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,0,REFIL,ML,250.0,250ML,DE 120ML A 250ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035539947,7,7891035539947,PURIF.AERO BOM AR FRESHMATIC RF. LAVANDA,,LAVANDA,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,LAVANDA,REFIL,ML,250.0,250ML,DE 120ML A 250ML,NORMAL,1.0,REGULAR,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035539961,7,7891035539961,PURIF BOM AR FRESHMAT 250ML AP+REF,,LAVANDA,SENSORIAL,AUTOMATICO,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,FRESHMAT FLOR DE ALGODAO,APARELHO,ML,250.0,250ML,DE 120ML A 250ML,NORMAL,2.0,PROMOCIONAL,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035540011,7,7891035540011,BOM AR AIR WICK FRESHMATIC CHEIRINHO DE TALCO SP REF 250ML 7891035540011,,CHEIRINHO DE TALCO,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048697867,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035540189,7,7891035540189,BOM AR AIRWICKFRESH BRITTO COLLECTION VIDA DOCE REF 250ML 7891035540189,,VIDA DOCE,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048454155,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035540196,7,7891035540196,BOM AR AIRWICKFRESH BRITTO COLLECTI REFR CITRUS REF 250ML 7891035540196,,CITRUS,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,CITRUS,,ML,250.0,250ML,DE 120ML A 250ML,NORMAL,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000048729491,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035540202,7,7891035540202,BOM AR AIRWICKFRESH BRITTO COLLECTI VIDA FRESCA REF 250ML 7891035540202,,VIDA FRESCA,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048103792,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035918001,7,7891035918001,DESODOR.ELETR.BOM AR 16ML AP+RF DOCES DIAS LAVAN,,LAVANDA,SENSORIAL,ELETRICO LIQUIDO,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR ELETRICO LIQUIDO,0,APARELHO,ML,16.0,16ML,ATE 120ML,NORMAL,2.0,REGULAR,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035918018,7,7891035918018,ODORIZ.ELETR.BOM AR 16ML RF DOCES DIAS LAVANDA,,LAVANDA,SENSORIAL,ELETRICO LIQUIDO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR ELETRICO LIQUIDO,LAVANDA,REFIL,ML,16.0,16ML,ATE 120ML,NORMAL,1.0,REGULAR,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035918025,7,7891035918025,ODORIZ.ELETR.BOM AR 16ML RF JARDIM MISTICO,,JARDIM MISTICO,SENSORIAL,ELETRICO LIQUIDO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR ELETRICO LIQUIDO,0,REFIL,ML,16.0,16ML,ATE 120ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035918032,7,7891035918032,ODORIZ.ELETR.BOM AR 16ML RF FRESCOR CACHOEIRA,,FRESCOR CACHOEIRA,SENSORIAL,ELETRICO LIQUIDO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR ELETRICO LIQUIDO,0,REFIL,ML,16.0,16ML,ATE 120ML,NORMAL,1.0,REGULAR,,,MSL,REGULAR,"Acima R$ 22,01",,BEST,
7891035918049,7,7891035918049,DESODOR.AER.250ML FRESH MATIC AP+RF DOCES DIAS LAV,,LAVANDA,SENSORIAL,AUTOMATICO,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,0,APARELHO,ML,250.0,250ML,DE 120ML A 250ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035918056,7,7891035918056,PURIFICADOR AR BOM AR AIR WICK FRESHMATIC LIF 250 ML,,LAVANDA,SENSORIAL,AUTOMATICO,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,LAVANDA,REFIL,ML,250.0,250ML,DE 120ML A 250ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035918063,7,7891035918063,ODORIZ.BOM AR 250ML FRESH MATIC RF JARDIM MISTICO,,JARDIM MISTICO,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,0,REFIL,ML,250.0,250ML,DE 120ML A 250ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035918070,7,7891035918070,ODORIZ.BOM AR 250ML FRESH MATIC RF FRESC.CACHOEIRA,,FRESCOR CACHOEIRA,SENSORIAL,AUTOMATICO,REFIL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR AUTOMATICO,0,REFIL,ML,250.0,250ML,DE 120ML A 250ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035918087,7,7891035918087,ODORIZ.BOM AR DIFUSOR 21ML DOCES DIAS LAVANDA,,LAVANDA,SENSORIAL,DIFUSOR,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR DIFUSOR,LAVANDA,DIFUSOR,ML,28.5,"28,5ML",ATE 120ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
7891035918094,7,7891035918094,ODORIZ.BOM AR DIFUSOR 21ML JARDIM MISTICO,,JARDIM MISTICO,SENSORIAL,DIFUSOR,NORMAL,RECKITT,T. RECKITT,BOM AR,T. RECKITT,BOM AR,BOM AR DIFUSOR,0,DIFUSOR,ML,28.5,"28,5ML",ATE 120ML,NORMAL,1.0,REGULAR,,,REGULAR,REGULAR,"Acima R$ 22,01",,BEST,
